clustered_id,clustered
20b18080c81c367aab0a82b31764e2927ebd9f1a,printed stretch canvas wall
ead018600048b28f5796696d64b8c7a35b6a766e,stretch ceiling in printed canvas
a94b97b7cb0b4e3b93e34ab830dd37288b2f1129,dressing gowns
e6173a0c307822dfeca665d26a59e8fdad560290,fabric for dressing gowns
e008f1dec04f0effab80004dfb6b549d7944f5a0,steady rest bushings
4e53148a8b65ba53d93bd9f21114622ab6e3ccae,steady rests for lathes
ba0265e9eb7d76cfae1016a07665700d9f42dd08,dry salted cod
a5d226a223d5f1fe0d3964c3bb8539dd74d9643d,salt cod fillet
63063dba78806b6932b6e406bd680a00aeb81727,wet salted cod
ef0c59c4a9825d729007228b0fc8b09bb9118db1,desktop personal computer
eb80a758216da0ab3d44a4e1f0273406c8edf7d4,personal computer accessories
ea3d35f0a595b80cddee2f18493500ddcea587ba,personal computer part recycling
cee8251326f014820e1f029d79dc478af503f2ec,caramel
ff3d41b0e1537f8f87c73c2df35eba44dfb8da14,caramel candies
75a50c51e09639b0972986d70e834cd983a2f438,adapters
e60f7175a10fb333def4ac3b5459843423017d79,bluetooth adapters
99be74021ff2b12ef7feea1631c7f07c9c7a050d,beaded flat terminals
b85e11008845c9cd91edb1cd9fc9327ac3850e9b,flat terminal strips
3a98992b93674b514fd90263d2b8aee4333aece9,socket terminal strips
fe5be4cbfaf136cbf32fcfa4ccdbffbcc614b5a9,organic agave inulin powder
4bf71efef053ef676da51711c1ace76f06bdb82e,organic agave sweet powder
dc53c19d2d929585a77981ba44be4dab0dffdb7b,temperature insulating container
5cc33a46e0485d3e8c920cfae87c30dd3d0065b8,young bovine carcass
3906b34397ea49caba530fd8667b952f83451e40,shampoo
9f246cabc3fc61a4d81d06587bc632ebea3fe7ee,aloe vera drinks
cc22c108b148d7712d63fc118e9d6be9b876afe7,aloe vera products
0189ba45dca40e29e7d8e94f2aec17a1e84c196d,bebida aloe vera
7611ccfffb53ff81ed0350454cdcaeff7a2bc3bc,advice for the beverage sector
8c69e87793447a245074392a8020aa3469453bb4,catering sector advice
706028ff4fd166afd33277e9f411c808da869f5c,bath thermostats
3b40e705b2be9d031fe64a09d5faadc490190d69,thermostats
827c9aae9a68cea353afa92d1cf2a7e77fbd579c,canisters
978619ade55ffe1e5d87ace3a3a86a16b0d98075,sandblast canisters
df7c3758c5034e9c699d0590c4608d929da5800a,sandblasting
25615ab1e8f24de40ec8bd2f790ede694205b001,custom-made cork stoppers
4e01ed631746702df447cb704755ea1edfe4baad,sealed cork stopper
fb512a870249074965fdb0f1122a7aa9145d2571,construction company amsterdam
c2182f3bb16b47d986bcbea0582d30ae842f235b,polyethylene folding table
09de28c5f4534bafc6a5c78587749a40ed4f05d8,polypropylene folding chair
3f2491f432c8ef6fe13a3e7d36af9123bb22327f,polypropylene folding table
60e4c5a5930ee4c57f1a80feca05a7034f6139e3,gluten free flour
04d59170fe45b099611b64d29d83060a3e4c7d48,gluten free noodles
124d9f0eebd425c98c65f48b2920e327b4b6e061,gluten-free biscuits
4bb7d49ac616500b6b2553d86bd0ef337270ff1e,gluten-free bread
2bd02046a8aca4afc4ce45eebec4cec8d315985b,gluten-free product
6fb9ceb864bf69b221b06d43da0b3358d5ef0346,cold rolled hoop iron
bc33e96b2419e4e7c1f7277d2777971e2fcdc7c2,hot rolled hoop iron
a4754e514f1ce4942c10f66f1e0104cf4d4d8e31,"fill level indicators, electronic"
23215ad67abe794473f12381ee4aea3ff00a1b66,level indicator
43ac27367bcd032d38d828bf8ed1c7c3932787dd,plexiglas® letters
2bbd86a9c49ff2b7d808dd846a1662628a781b3c,plexiglas® panels
a40a324c66e644c1903b5024a3da7110ea81a96f,lift up mechanism for storage bed
7eb6fb52197bb86fa7d7a6241e8cb775b2fc1d9a,motorized storage bed mechanism
a153c9c876b30d409c70922afdf54143c7c82dc4,cultivators
80fd176eef8708ac8ebcb1fe6868ff1213446ad9,"cultivators, motorized"
c8cf11b0bb7fbed84687e4c7230fbd056cdae82a,screen protectors for ipads
bd6de89733f871391fa922bc5032d9ada0570bbc,screen protectors for smartphones
f4388f51cfc63c9e54d084a5f2f8ce50833fd328,high strength brass
49b39acc346894b514d80cacd741aa30d08f299e,high-strength adhesion
0623bd51fc0933debc5d8a79fca8a0d5f60d2a76,high-strength chains
1d9714f671d32202f58e8d1cbd5a6e48aba2d2f4,bespoke design with wood
b4f754c8c177ec7df320036ee9e0252f5b0adb66,bespoke playground design
53fd0a2e74d80f77cae4d9bda3c5efac08299f73,fruit paste
c6931438e167401710774575bf7d4016d9c64cd1,natural salts from the dead sea
ab06a64f5368fc055a1ce0e76ace30fbaf1eb794,natural sea salt of guérande
cb2766cf39b9ee567af0081faffc4bb74c2b1fba,academy
8a2a51d81b5afb3abc43701ea0927e7e680cb42d,ilab academy
65acf0a7ced564a4880cf946224e60b745d3d631,hub
4dddad6ce3e2036f8acef7974f1edf28dea988b4,human resource consulting
5ac6dbaf7f4666606f621086f815cfe16583f35a,human resource optimisation
3b0919f09f1ef2b8977502061a4f0c7dbdd92282,electric safety devices
ce109a07768646de2a1723b4f30c73b0953dbf80,height safety devices
991caee8bfc4fa66b02223e88cc9d1f979c9a0b7,corrosion resistant metals
651d110198495a6468b874a5de879945d7a34af0,"pumps, corrosion-resistant"
9cb6bf6ab58f22e2034a0ed043f05cb750322338,car import germany
1a775324faa6675a54353fd222c2274816b5abd1,car search germany
8e47ce9116739b9f59121cfa0526f863640b7c51,corporate management consulting
aa73a9bec5e80328ff29d72ae1c3fd932c438467,logistic management consulting
b09b3cf31105c49de31de8ccfc395c2fd9414ce2,caribbean food restaurant
782e144ad5d5aacde399752ae2d2cb34abddbdc5,food supplies for restaurants
b5f5825e1d6aff745f6b9b5660b6f8486ccb7112,international food supply
edfb7270b95b60a1ccbdc60abfe8efa5f68a50a8,assemblies for fluid technology
de9de646f7fc45d4214cd31c50aa2336d763405f,assemblies for laser technology
a2d966c00de465f22a96b94360f861583d496a15,laser-guided truck
5d67232739e8aeb28f6518be91c24af7270c4459,wire-guided truck
0042073de5b3d8c0e38e272354928f2dd519ab6e,floor door stops
f1ca901b132d291f5507d24b0e7f961fa5df5b03,wall door stops
6069a04b31d9ae09643ec10d27441a708cc6d4b3,package sealing machinery
7b8ebd5f2169926d15c9a68944cf6d36c534733d,package stamping machinery
d838d6437ee68d5752c5a4cc1afb3b6a23891b9f,master brewers
69c935d79bc16fe31d7ea8bd0b7deddf803d0404,mastering
6b60d3f7ca511ee652e7427e92ff644083c079db,riding arena installation
4934d5e9bb8361a8bc266c1957a444d8ce001298,riding arena surfaces
f11ea658082349955674a565fe658ad5bedfb328,mercedes
085eef49fa5134c417ca8e9e1f1f2691ce9157e7,mercedes benz part
352e0a46da8104660b0b34eeb23fd2360ae4f9bb,bottle-shaped high-pressure containers
8ce516195f560915e616f578d8035a0fae7b9d2b,high-pressure spherical containers
e0f1a828f83ebf7ca1b592b94f78c70c51d75120,industrial bonding technique
debd7b83e45a1081200143f650575b844e26efee,hedge trimmers
bbefaf6bbf2903652fc8f551562db29e22001e0e,trimmer
aca582d9736d5d9967c58332ebaaaf894193020f,biobased value added products
e0a477fe27a741a59ade89c8684922e094085f73,value added timber products
523ff276afe046c5a578377c5db7b1e2c130d4e1,diesel fume extraction for train maintenance depots
ab18ff0eff4fe1b70ea95b318f2ba84d622e3576,for diesel trains in maintenance depots
1e17fd881ebaa6394ae8a8f6c7f8ef171a52aca8,amazon
dd3102aa209dbeaeca849c34bd0c78311eac3599,fulfillment by amazon
51f14241883d49705ba222e8a9d5a5922d730e54,amazon epr registration number
8bb25b9a3be5617ee3130dc8bde2a101ee92690a,coenzyme q10
242a84007e074277cb83a8908302e90d65b8d256,coenzyme q10 products
2953bd5f7f01575b955201074057dfbde2dac437,liquid coenzyme q10 without preservatives
c72e3620b1a40763ac46e9aab31e606369388e01,"pumps, self-priming"
1cf835da0da47427dd89729fa08acb3fa079ee75,self-activating pumps
4c78f9792a2e43e08ce17c0886c3880fa3fe0396,vegan friends candies
65e55e88b799174ad4f11be29b2d98a0e762c7ca,vegan friends crackers
84ab7416c9764ebd962823780c0686314725fb83,automatic hand towels
f3c265c4cfc2b58eeb989b11cce4fe9b5133606c,embroidering hand towels
ce5bffdd7a99ca966e3875eaeedc1a12378bb182,hand sanitizer
6264f3469d81a82a76fb97dce2fcd1b958011d8a,manufacturer of hand towels
6938d61bc8d31b1cc78be966c1ba7fbfc060b510,ultrasonic soldering
c14c0a6831a1abecc45799de239e28ccd231173a,ultrasonic soldering iron
21952f983248c432a39bd0074924b4edac259299,screw-on lifting rings
0a12386839aca0ca66a6fef341ac806df75e0788,special lifting rings
f8eecafd08e6b3d8e57be5fcae49a6520ce65b27,roof sarking membrane
3e58c7c5eb0fb95635e9eee82e6466c18d8a60b8,roof underlay membrane
08c00dc2a8da5ca119f21dbd98b67bdf6079b5fd,japanese
11dc55e6942ee3edb206332494dcb19f3e5e67b9,japanese cuisine
104702ff2029320f77de06c06be12fd73daf7836,japanese maples
2ab49584403b3bba6a9fe3c14907a360ea240da9,gift article
1ad81a48df4e700f92f90bdc9bb2f0ee1b9d5117,nautical gift articles
bf1b58630f803f514be13114cdfe69d6fed28a7f,polystyrene
b4621c4ebbc08a835f6fb7f53dec984145d0cb1b,polystyrene floats
f8d8a6c2bca193dbb7bc69244440b739ba96ee97,polystyrene overmoulding
93e960821b158babd3fced6b62e5d8add6b0c38b,absolute rotary encoders
4513c114e1ee41539a171d0fca0094e18701033a,incremental rotary encoders
0f36ff7d8a677f5c5fd66a3ef6e0429ceb769bf3,rotary pulse encoder
835e29a35150f9ba2dd69a56c5a17b8dcddf440e,fitting out of clothes shops
7fe52bd8cfecb8ccf20233c9f6d53b388b4fde9f,fitting out opticians' shops
5e926084f3f12a434d5056a97de8b64db3d7a577,coca cola 330ml
ebc06efcf60451cb371be6c95ca0e3944b402d5b,prefabricated beams for floors
80ec7518e9c75de32c440551b85910d2039c52fa,prefabricated heated floors
d1ee0681c2cb2dd843ead5db76cefafbc301e8be,infra-red conveyor ovens
4274ac41a2f086e10087f6246c55d5cf3dbb753b,infra-red drying ovens
1c8cd2f38f650f45aa1532d928c5cae1c8d64a39,infra-red pre-gel ovens
9fd9fcc495cf72c7b43699700f5a1a44e0c055b4,industrial baking oven
784accc353b1f4c0ac071ee0622b2dec43bab227,industrial oven for finishing
1808d7a60b2d549561739487c98d8d858bc92792,made-to-measure industrial ovens
f02a1575acf7b1160f4fdd890d40992372b4c740,electronic grade hydrofluoric acid
262645de7229b79b332dff94c832ef0905dda8a2,semiconductor grade hydrofluoric acid
db6799a17c7b7276707f4d901d69f6ce5407c6dc,capacity sensors (cts)
7836e5d4697127dfecff665079a53d99169756e1,field capacity sensors
c4e72ec939c424493e8b8b606cec518dfcc31d40,magnetic field sensors
56152a9d07c86230625becc4785209fd6d8a427f,fire resistant insulation
8d5db144269d10363e7e3814881600d4d3131048,fire-resistant clothing
322d2b8ba9ae6f5544231ab31c04b8f10d08e96b,vegan cbd capsules
26e74ba9e075a2bef7a8ec66d70649a55c64864d,vegan hemp capsules
c1b856fb332f341f8de8c2befb9b098faecaa5a9,rings for building trade
b98e9f06e764ef901554c8269d51c6c40b906125,slabs for building trade
882fd6a718ce9e6ec7eb99d7bd61e3450b795804,hoisting gear units
780b7c0b43a99da3465f3ff17f7810a4308119c9,slewing gear units
e7a8cc2143fcacb9359f7c854a512e0aa1efa6e6,aluminium positioning feet
0b67083405c45d42d271d364ca42e3e8385a087f,positioning feet
ded5e05bd89d16327e33d16817d82c2e719f29d0,residential roofs in wood
c8ca54163bf3a8b2b0f01c6f817ad5bfe210bb71,wood roof building
6543c96656072cf0e1f66b3b3624c2e20b817ba3,cargo bed covers
35d674f2c8dfa73c4a1cf16f014bafd01c18c7d0,cargo bed liners
cef3ba7eaa96326233c9e6d4a800bd18b38f8dd3,endoscope maintenance contract
a7466b149d4ac6650175e71f9baf75bdc14b5573,flexible endoscope maintenance
119759d4bdfe6c52cc62190b78566a60d17eaa77,flexible endoscope repairs
1395a2014dc3f06b46f3b875b7d83f3fb2f9cbd7,medical endoscope repairs
4dd0e8b7689cce33516e8acccdb5cc087b8eb0ba,knowledge in provence region
03685bc3271040198109b50de30e39be283f149c,provence region articles
b1fb05bbc12b96e5ed6b903cca8c117a4f43c4b0,einkorn wheat
7264c1cc27d1e8584906a4ebd763e191215bf708,sales kiosks manufacturer
653289ae98751b5d7f83c65603de69914b42cb46,complex geometry production
5323bfd6dc2715c28d5878be0c434f0c9f0079a3,forgings with complex geometries
00be6e38f764c1255cd258f2c0feb40dd8df93dd,led illuminated mirrors
c3f53656b3af997c5b6a82295a5e2c1c891df8f0,led illuminated mirrors with camera installed
4ff3b368d9d1025354a89f671d47974548e419ff,larch
fa3b59db317071e011d61ac27e7970908d103ace,siberian larch
64207266ea14bb3f6afbaf57dc600e911aac0472,siberian larch wood (larix sibirica)
80730bca85878c036a9de27e0d0b98cdd3dfd3fc,graded-index fibres
5ec136bc7ed1fbf08a173678c5aa35e7d84dc56b,step-index fibres
d20c6dbe50800a3b09e75adeaec64b09db6eecc2,silencers
6e1cb7aa6c05e9ede1195396faed209519a677c2,throttle silencers
ae29fe11c7926e0b45ddb356b9f41f8e542702a0,fabric living room furniture
f313fddbc5db2add25b347c0f9ba7ad1ca9ccf54,living-room furniture
f8d4eba93d81d3298a1e21dfa65d370f73a7d9d3,living-room improvements
d6ec14ddfab6ab40d8d37775942d515d2eb97c86,surface protection netting
f0ed56828321b3a32e6b20e56461cff40ee1fd85,tool protection netting
d948637a27493ffb918ed4728c24912b593e4b18,positive displacement blowers
3045a59ea15f5ee46bb29ff1903abe1c5f41850a,positive-displacement pumps
65bc40b314c3378a4b2d41e7f800fbe04cd40e3d,african craftwork
9fa7beed828dc321f7dec305034f8ae773c5442b,to african
4f7f358cd341d703b4a502b2d0f53db07823b501,goose
19aba1b992a767919a479781610dfdced70101a6,self-braking engines
be5b76ee9578b4d173e52c9520a115d8a1564b8a,self-braking motors
f12622115dfaceb701b3f2865cfb6476706c4c38,bulk liquid storage
147d577c0cbf5722a71c590d8e94c94442453dc8,bulk liquid storage terminal in netherlands
85ae210d866b7b58185b7a699d9bf200f8243691,flammable liquid storage
f8ddfc3e740efd81e4887bf4b035579a2f801a8b,diffusers
f604b3de2b2fd33edc299a098f4c2956c36bf40c,reed diffusers
1beea64e49ea0975929033b39ed2b6a44bb0c485,sheet plate trade
28d32c59b59e04a320efc3ac5bb6eae4f682f5a5,sheets plates coils
8941810f6fb6cc71209d1901e25b9d5dd93d78ef,manufacture of gypsum mouldings
4381ce06df5a2bf43ec18de52e7cdf452a50ecc1,mouldings manufacturing plant
e4644e08d56edf5f5d740a46653f795f39f060d8,automotive engines export
a25595b955e6e63b2fa16a9f38801f8eedc35df6,truck engine export
35b4c9aa8d73de33824ea8c69fd2afd6f4c7b187,femtosecond fibre lasers
54fa5fd5fd84abe57bbb96922daa5d9cd360e011,picosecond fibre lasers
f632c9600fb7b2e02b1cfb762f13e0ac146d778a,equipment for the production of food vegetable fats
598c423fd859f80e24e4e0e8ccfc5abfda390aae,equipment for the production of food vegetable oils
e28e33293a7145d275485a3bfd9c680feceb2691,plants for the production of food vegetable fats
6fa2bf26eaff33384b01804a6707cbe458cb3e31,plants for the production of food vegetable oils
4872ea5d11bf545581f2593677559ab0afcec404,anti-theft alarm with gps tracer
14655a46c4b3d984c785083985acf39cb6317a3d,international exporter of animal meat products
7cb979fd91ce06ae38d86c8362a51b070b3eefde,international importer of animal meat products
47a29ecb359710dc22f0044fc01ad45e06b68bf1,manufactured wooded products for the building trade
adf351fd30245832e1e6c43b01cc68d3575c54c1,manufactured wooded structures for the building trade
cc8076a540947af22e473f5d7a9127b49a086bb4,"technical consultant, constructing cable cars"
63c9f4d6701dd08144629a932eff824d5a3d5aad,"technical consultant, constructing cableways"
a62f212112ba330a49d5dbb60ddf2182bcff7cb2,"technical consultant, installing cable cars"
f0a059b3bbbc3c946656d2355dda67aaec5fd6bc,"technical consultant, installing cableways"
2eb6028290699fde3694dcc1c7720764c3495a27,attachment points (fixing points)
be5f5045d17d4766b6ddaf7163ca65b5ba63b578,point-to-point leds
1e8ba1ff0339941ba8440aa4cf28625f8d6b321c,automatic fire extinguishing systems
493a0869dd1eb32554ae802b56ee1f59b9708cfe,fire extinguishing systems for industrial vehicles
f221b2520c9271beb4b8c623722c8bcfd0c63a46,palm kernel shell activated carbon
9d8bd2b4269e6ed5589f25e3d1c7b1f9a9abbb36,palm kernel shell carbon
94af976d2711f3e3a9c3dce2e8095255d19245c8,palm kernel shell raw
2b4d3d1e9b8339365232024b80446858a5edf618,traffic light lanterns with filament lamps
f085326fffe6dd1f07a7701aa5ea270d8b39261e,traffic light lanterns with halogen lamps
db63af8503387e7eed839cfecdff8066d825bd36,telescopic aerial platforms for goods lifting
4aa07dd14230c020637f6fde1b099c83c578a063,tracked aerial platform for lifting goods
a481e23b2e6c98a9850a53275e1dfcf4b7772506,coatings for graphic printing cylinders
355273c3645e8fb031f4972899550f3c7fd513f1,coatings for graphic printing machine rollers
ef59c999062ee454eaf8e394d8fb9ecdccad9f68,low-carbon annealed steel wire without coating
2f840b7243152d51594372af0943c17d97795df0,low-carbon galvanized steel wire
7e99c22b53f56746d2fd5d049ec999d183a9b735,rnis integrated services digital network hardware
b7dd54b604ef19a3691718c457385b9b7211d374,rnis integrated services digital network systems
61e4dc68e4cab40b9f2d16c18c0963d3cf078343,double tube heat exchangers for civil use
f1346db8c42cc0657fac247ca0b9dda408763d62,double tube heat exchangers for industrial use
d38ec246018c12be2350568180b8fbb3e9699399,unwoven fabric insulating materials (geotextiles)
0636de2f281c44951f2aaebca148dc2eae8fb97f,unwoven fabric soundproofing materials (geotextiles)
a752ffabaefae3e7563c8b7ddd7ee67cb19d4e31,custom multi-touch furniture building
d8ad6c1170b9ab870f7a64d5b8a5bd3990eef228,custom multi-touch furniture manufacture
eed771308d265a07ab78b4340936f234640ca0c9,aluminium pre-painted in various colours
74e2dba61c7c942dae141874aa5d7e93927f9654,sheet metal pre-painted in various colours
57d77dfacf38c3ebdd981d3b0a3ded5e6a5b9345,active ingredients industry
8ba0a05900ace14156d19b6e071831e40758bce7,active pharmaceutical ingredient
14d2d26bfd4493aaaad0c56f7355946919d25f84,crushing of active ingredients for the pharmaceutical industry
b2953cf50c2c6163fad71e6a120de4836691456f,ingredients for catering industry
045680b91874e24d15829d0e1cb0213fa96d5451,mineral active ingredients
cecee844039974a1f7777240683e83feb0f7a031,chargers with ventilators (for lithium/lead batteries)
359b8c33d27786c53e41dd8ec1b247515dcd496e,ip65 and ip68 chargers (for lithium/lead batteries)
8fad1679fc5837210c3f476c8c302607a1e97a41,mosaic outdoor flooring for industrial sites
9fe5049d37a6d78f1c0e1d04d753020e61f9f119,timber outdoor flooring for industrial sites
287b9a7d394a90a77881fa6ab69c55172f470edd,plants for water sterilisation using uv rays
e48a9c788ddec0fd736b0bde4d25803cd6301939,water sterilisation by uv rays
d78210a33c720c636295dcc22476a725fdce5776,heating elements to heat air inside housings
8b99986ea7ff88156b26624b126e295af2027551,heating elements to heat air without housings
856408c6b1f508ea12acfe6e86f1ad566f6f0787,testing equipment for diesel injection systems (common rail technology)
3b71bb43509be7c96dcc589d8b8fab84671c5d64,testing equipment for fuel injection systems (common rail technology)
32a92dac3e7a2e0e95aef4b75521649da334c85c,centralised lubrication units
71fe691cd6bfba054b38bc49a88f9969e33245f9,centralised lubrication units for industrial vehicles
7d9a19e48851a917966a3fbd04a75d5d63e5d916,motorised barges with onboard crew
23fb7b2184d14e346b0076589918e0bc3a2c0cf0,fft flat form lifting tables
b0a5d4c5ab8de52ec91a51bc609ad4b7d6b693fd,ufft/efft flat form lifting tables
8ea12f3e53f7e71f11d79397378f2e3c77d82fff,fertiliser for organic horticulture
3e7baf238a1d10f01690c561cfb9fdde34d9ecf1,organic fertilisers for ornamental horticulture
45823098fda2c0604413c69866733af5f38bb17a,mixers for waste composting plants
8a7b66c776108c60fb8e57b50d66154af30010a4,plants for waste composting
fcd03410d3db8ca5a8ea397ad0a4c8d94c9cb38b,waste composting emptying plants
112495152ff8f717d04e5e6bfaeda3a5a8e78fd2,prefabricated prestressed reinforced concrete products
c94a6063c1f4b808482d23165cdf07a4b714f00e,prefabricated prestressed reinforced concrete structures
451a031e6b348437746db39fa70fa3280c94250d,personal protection
db502fe94803e840e361b40bb1745276e7b611a6,personal protection devices
5527d5eeaff1f7b086ffcf4d51b4498d02a3b5c2,personal protection equipment
ac60ce073c3d3f21e409cb9ed02a84be93b97842,personal protection equipment (ppe) to protect against falls
fd528ed7993f7aff0baba36cddf73ba6de73192d,professional personal protection items
c657689a8583ae474c40474e1fdbf9808d0e0604,professional protection items
40f40fe699d5885f9e4c118e708d0c31bed8adc0,erosion protection
13f0a85ad52aed28531e1a12225200db75432cd7,erosion protection foil
bfd333659cce9783145f029be50d62f67a129de1,erosion protection systems
2f7df0983e71901ab4b66e3ca296f58b891ae94b,heat sealing devices
7dad64212804fb6937fc5d0d818fa72085967976,sealing devices
9ca36ba13a8845e0471db587fe1c155f7d7ff90a,"freight handling, sea"
6c6b67e3b8f55b757a7358d58b642523d9b13eca,pharmaceutical sea freight
f716c896f01bc0d3b5d246eb8b51eeeff2414690,sea freight services
08a693588d092aed5a207845c565351077363833,process control
