products_id,products_and_services,clustered_id
190c3d13fae8ae94b8ecb4126c5052116a39d5af,ffp3 masks,190c3d13fae8ae94b8ecb4126c5052116a39d5af
43c6570b9c338259dd031de55f23e2ae39053ef6,rapid virus tests,1c71dfe07e4e132c2e74ea8d48e2c37c79fcd3c7
cc65cbeb005ccac062af4fe0b7268f959c70d50d,3d simulation,cc65cbeb005ccac062af4fe0b7268f959c70d50d
e4759bb871af1e87ada16da5a812941a96eedd9d,interactive glass,e4759bb871af1e87ada16da5a812941a96eedd9d
34571d636ef6ac88c662b880c86e78be9af41da4,laminated glass ovens,34571d636ef6ac88c662b880c86e78be9af41da4
369ec25e07a9b66feb78ddaccc0b1994807f46e2,eva films,369ec25e07a9b66feb78ddaccc0b1994807f46e2
3502da9966259abedd01ba9fc159d59caa1d17b8,colors insertions etc,3502da9966259abedd01ba9fc159d59caa1d17b8
4326d57bf40120fab15f0fb7541b31c3c46af61c,waste water chemical analysis,4326d57bf40120fab15f0fb7541b31c3c46af61c
486397d9fa57a71ce0495e3ff6f69a55d46cdd5c,chemical analyses,486397d9fa57a71ce0495e3ff6f69a55d46cdd5c
031afd15fd8df59f4b5113b5bb2c12dd9fbfbafe,robot welding systems,031afd15fd8df59f4b5113b5bb2c12dd9fbfbafe
b9efdcb005812d5aca41adc68d138d548f40783c,robot offline programming,b9efdcb005812d5aca41adc68d138d548f40783c
60841f2bf46dc90785ea3abd6805df3dc77fac7f,arc welding robots,60841f2bf46dc90785ea3abd6805df3dc77fac7f
559ffdb54387596c7e44a4f472c7040a901c9c06,gantry robots,559ffdb54387596c7e44a4f472c7040a901c9c06
b39a0fb24f4daf55490b86a5fe6f451e011035fb,automation equipment for welding and cutting,f286724666f3fb9686f15ec18ca578f6aceb4c9c
9b7865f89f655ef2c01e5c9fa347b9bdd6eb41de,robot-controlled units,9b7865f89f655ef2c01e5c9fa347b9bdd6eb41de
9dab8f2c50df19baaaa399fdb47e1383c7e31fd8,firebreak protection for buildings,9dab8f2c50df19baaaa399fdb47e1383c7e31fd8
bb21866bcd8c99ef04616be58a979e3a6b6fdf2d,fireproof insulation,bb21866bcd8c99ef04616be58a979e3a6b6fdf2d
5025bdc4fc8cacc2ba32a07e4dfc6a398d1105cc,printing - machines and equipment,267b63b7d835da595eb50fadd6a58b8b20c54700
359412dcfc4f6b1e355da90883323e1316b5c020,machinery for bookbinding,359412dcfc4f6b1e355da90883323e1316b5c020
45ba7068b8d1a56f002cd9d5537701f48e5c6bfa,linear technology 3d printers,45ba7068b8d1a56f002cd9d5537701f48e5c6bfa
b31e7dd995dd388291fead3006396a5e2ee47148,power supplies,1c9bcae185200de170eb1ff8ec2beb7214b20fb8
c42ab784c1a4e81afff6db37039dca43f4b52e0b,energy chains,c42ab784c1a4e81afff6db37039dca43f4b52e0b
cdd61292a641448a47f0ad6f2f9bc536b2e7e1ca,spindle/screw drives,435ac00a3627a3cf7c634c2e7e521fe0592106dd
a4f7010d051c8125251456065a11b00f509c3283,ready-to use power unit lines,a4f7010d051c8125251456065a11b00f509c3283
8afe82bb0e7fe61e673e61d8229774b4629ad134,ready-to-use energy chain systems,8afe82bb0e7fe61e673e61d8229774b4629ad134
0400481651478e9a076c484a96e10fc1827eb046,fine chemicals,0400481651478e9a076c484a96e10fc1827eb046
dcb184bdf6f9f4db15eb25ea8822110c129d6525,plate clamps,dcb184bdf6f9f4db15eb25ea8822110c129d6525
82debee61f7089370fe18d9d141f6cc380948ea4,"grippers for industrial robots, customer-specific",82debee61f7089370fe18d9d141f6cc380948ea4
b935a3b19c8f73425ec85228daa0ad7dbc85eaa7,handling equipment,b935a3b19c8f73425ec85228daa0ad7dbc85eaa7
14648b756e063f918e71d7b3346c54613fca3d29,handling systems,14648b756e063f918e71d7b3346c54613fca3d29
b6a623b2d8616b979fbf1291e065f40d4fedccc2,engineering consultancies for handling technology,b6a623b2d8616b979fbf1291e065f40d4fedccc2
964394489cfdcabd0e5238ccd8e8b1c5baa246b2,custom automation solutions,964394489cfdcabd0e5238ccd8e8b1c5baa246b2
2cc7672930052eceb37ff69e2252e156f339e02f,balancers for lifting apparatus,2cc7672930052eceb37ff69e2252e156f339e02f
53e8be59c1c6d7d501c98f7f51033b3d3908222e,solar panel maintenance,53e8be59c1c6d7d501c98f7f51033b3d3908222e
bc5cdb840634b9040f478ea9779e68b9f6becd75,wooded garden and park games equipment,a9be3fd9a146a58b370fa6d06d3fcda66c54d269
47bcf3b79fb898c4d8d8875a83cd5499dae5638f,power relays,47bcf3b79fb898c4d8d8875a83cd5499dae5638f
7b42bdb08ac9e70773ee8609c380342bd5b70186,miniature relays,7b42bdb08ac9e70773ee8609c380342bd5b70186
24e00cb3a8eaff18df6b2d9963fc9f1c95d0eff0,relay sockets,24e00cb3a8eaff18df6b2d9963fc9f1c95d0eff0
0f059a4f797e7c1e139375c8cf595749d2db4fdf,battery management system,0f059a4f797e7c1e139375c8cf595749d2db4fdf
a9ae7fc2187e3f251a3db5538b51728a3f3f3384,flasher relays,a9ae7fc2187e3f251a3db5538b51728a3f3f3384
9177b2bc34326ed05949bfcb34ddd90906429273,flower and vegetable seeds,083e48378ddc23de2aec303fd68f1b0dae78209c
e35cd28a3b72d97314cb03844ef4fa7c1ced6905,flower bulbs and plant's material,f3bfe68fd61ab6210f436cd985624a2c29f18061
ab1c981d5c4be4310c47d12f6fe79b2a381c5ac3,adiabatic cooling,ab1c981d5c4be4310c47d12f6fe79b2a381c5ac3
d90bbb6c3128abf965425a354a97de78fd6c1ff3,air knives,d90bbb6c3128abf965425a354a97de78fd6c1ff3
5a1191b87c42f85591a010f6390a84b9a0455e15,air nozzle,5a1191b87c42f85591a010f6390a84b9a0455e15
d79fac9a7fc18efcf0b638f93de1e0e40f5b45ac,angel's share,d79fac9a7fc18efcf0b638f93de1e0e40f5b45ac
a1f3c566a36f3e6348ba87a59af000c2bf863351,cleaning nozzle,a1f3c566a36f3e6348ba87a59af000c2bf863351
a6ae64c6f11978ead412180f9c251e829310b5da,climate control,a6ae64c6f11978ead412180f9c251e829310b5da
cae93160853e911ee6fbb4ed93b09a06a848e34c,cool fog,cae93160853e911ee6fbb4ed93b09a06a848e34c
88543d0f47d507efbd513eb70145df7260eb9279,cooling systems,88543d0f47d507efbd513eb70145df7260eb9279
a2bd4b1ddc1ac1c09e8e078b91cde088a249dc32,international shipments,a2bd4b1ddc1ac1c09e8e078b91cde088a249dc32
0c2ae9bc72f7b61ee95b195a605bfbda3d9fce11,linear guide supplier,f9311f32cee4c2e721b714465d3b078c8cd685d1
85dda2469ccf80890d78911aaed95087cac412d6,linear bearing,85dda2469ccf80890d78911aaed95087cac412d6
a81ad60d8950e941a9d415db84403a6fded30980,linear slide,a81ad60d8950e941a9d415db84403a6fded30980
f74c852f40058f78e5b6f2cb8c80c94577999a0b,linear motion guide,f9311f32cee4c2e721b714465d3b078c8cd685d1
5760cd7b980f76aecc0014d026109e82f99b9c5d,needle roller bearings,5760cd7b980f76aecc0014d026109e82f99b9c5d
f39944ebd22f11219cd4f93f3e6da024019ccec6,needle bearings,f39944ebd22f11219cd4f93f3e6da024019ccec6
b69ef4574e9647b6eb50047b4c03a16351f68639,crossed roller bearing,ed7425ac8905ee8679804a7a5a59a4511f05678c
f5ca0385980bbf09d38d222571375609541e44b7,cam followers,f5ca0385980bbf09d38d222571375609541e44b7
095db99432c568e79f13b8c46b634ea49816d524,piping construction for the chemical industry,095db99432c568e79f13b8c46b634ea49816d524
55d42046a79c8ca38687fa3c881d7a399a8341a5,plastic pipeline construction,55d42046a79c8ca38687fa3c881d7a399a8341a5
c0113d8c94f3c5b9fb077d48a30371658269c2fd,plastic piping construction,c0113d8c94f3c5b9fb077d48a30371658269c2fd
db84071f09a465ce6870661be7222eb59e7ea24f,plastic ventilation construction,db84071f09a465ce6870661be7222eb59e7ea24f
282919cf875318df48a5a09d80b1828e5d3f1146,plastic container construction,282919cf875318df48a5a09d80b1828e5d3f1146
d90ad75463a231652e6cf59d1d6131e4fe852c44,cylindrical tanks,d90ad75463a231652e6cf59d1d6131e4fe852c44
2c6ae7cb98fd40c618659a320d2f75eab825a9c9,rectangular tanks,2c6ae7cb98fd40c618659a320d2f75eab825a9c9
9bf9f2c378cdf8b2068614a00ae4aa4af6b645bd,plastic equipment manufacturing,9bf9f2c378cdf8b2068614a00ae4aa4af6b645bd
4e756aca5922febf2ebfc76d1fae6e3b1f315801,trasporti internazionali,4e756aca5922febf2ebfc76d1fae6e3b1f315801
8ccfe71f1c9cb744b07159eed390bfa2ac1e06dd,trasporti import export,8ccfe71f1c9cb744b07159eed390bfa2ac1e06dd
ebe8a678a57330d27b5c0b9be8e047192e688521,glass feedthroughs,414e6d9c8b0cfca993a380fee500c9f3402ec77f
db1640a0f58d7542d2d18c662179c2e0fefa8deb,glass feedthroughs for sensors,414e6d9c8b0cfca993a380fee500c9f3402ec77f
12d8c4c307b6bbd6e9df30e0a3bc72471523765d,development of sensors,12d8c4c307b6bbd6e9df30e0a3bc72471523765d
6b5e7a6888ccd92e74d3a08e3ccd4ede090352fc,humidity sensors,6b5e7a6888ccd92e74d3a08e3ccd4ede090352fc
14088356e894fa96d077827f1a108e9e1d15a49c,glass-metal feedthroughs for electronic components,14088356e894fa96d077827f1a108e9e1d15a49c
cc7b8dec58614cdb2a38b33b76a89a27750a251a,dew point hygrometers,9fa6db614e33b9d4fa82197b550d9514c75d7d0f
6f21874902f59d01cb694b7101af1072f19820f1,sensor technology,6f21874902f59d01cb694b7101af1072f19820f1
e9e4b1b2384bc30905b776b86c94674ac5107f1b,wallpaper,e9e4b1b2384bc30905b776b86c94674ac5107f1b
15e7e10263012d09ab0ff1cfc45314f51b3e9ea1,hand-painted beds and furnishing accessories,95641aa6c6e6f53561b93804c69363f82ee6bc44
8a2a51d81b5afb3abc43701ea0927e7e680cb42d,ilab academy,8a2a51d81b5afb3abc43701ea0927e7e680cb42d
a353729382a6f0a3aa852bc49d5f8fe0f73c3bfd,language schools for businesses,45df0471b88672311fa8bc658acb759e8d740725
f16bb77ff3dd397d6b0be6b0bd87b09b06590259,special converting,f16bb77ff3dd397d6b0be6b0bd87b09b06590259
66e76a0374dbd7886a233be28a78d47d6c021e0d,coating machines,66e76a0374dbd7886a233be28a78d47d6c021e0d
975ae2cb5529f263c624421b5323f0af020711f9,"cutting, plastics - machinery",975ae2cb5529f263c624421b5323f0af020711f9
c3e8de0aeec624c9836a33bc145921aed5c04a36,home fragrance sprays,c3e8de0aeec624c9836a33bc145921aed5c04a36
09f52f637ba0471383a6fc13dba5d142a5d0c055,air freshener factory,09f52f637ba0471383a6fc13dba5d142a5d0c055
ca26ff48d334dc79321656c7a1d969ab8348c0c1,car wash sprayers,ca26ff48d334dc79321656c7a1d969ab8348c0c1
7ae6740e01aa5a38a5bcbfdfa3fb262b8731a706,gingerbread,7ae6740e01aa5a38a5bcbfdfa3fb262b8731a706
9d5744185f823e4662e48ae0c8e6724b96e6db3c,"blister form, filling and seal machines, combined",c2430be26f9045945f5bd328d9cfd8aa0a1ea595
3ef6379a9dc710c013187f6b90f509bdf66a7fdc,"moulding compounds, thermoplastic",3ef6379a9dc710c013187f6b90f509bdf66a7fdc
f2998cd729c2e73d24300a1be600d511e5a7e41f,thermoforming tools,f2998cd729c2e73d24300a1be600d511e5a7e41f
20e3e98dc8ff0b48339d66a7749a730808d0b192,"moulding, filling and capping machines, horizontal",2f0094b7a77e9f9f8f84567c8e54a291cad04c1e
c41b5c8f2d883e38c805a585981a16cd06621935,"forming, filling and sealing machines, vertical",806561f42c77492cef932920ac5a51575aa5e648
4e689ef9fc41e2807fe6b5d5c9f54ccd8f5d6ec6,milk flour for toddlers,4e689ef9fc41e2807fe6b5d5c9f54ccd8f5d6ec6
0119577d6c4a114380aa9a7cefb80e06ca68a083,bus purchasing,0119577d6c4a114380aa9a7cefb80e06ca68a083
2cab7a9d85e43a9e0764699ea11e25e43f00a8b7,magnet coils,2cab7a9d85e43a9e0764699ea11e25e43f00a8b7
52326703ac24a0c1fc34327fbbe08b2b70388bfb,rotary magnets,52326703ac24a0c1fc34327fbbe08b2b70388bfb
3db327d8f3b31e3d851cdaa6c43325b521d6456d,feathers for clothing,3db327d8f3b31e3d851cdaa6c43325b521d6456d
7bbd2ef3b399d35d18d687943c69c829d172abb6,systems for thermal process engineering,7bbd2ef3b399d35d18d687943c69c829d172abb6
6dad45a042065760551343a055ccd1c32c725327,distillation systems,6dad45a042065760551343a055ccd1c32c725327
888a4720df96ad167718374e07be7b07dea5a1e7,distillation systems made of borosilicate glass,888a4720df96ad167718374e07be7b07dea5a1e7
4828bdbc13e31d8a4fc4c3f23b7f77e3971826ff,thin-film evaporation plants,4828bdbc13e31d8a4fc4c3f23b7f77e3971826ff
50c01f8fcb557652efea9d7c34076a22536c7a61,extrusion systems,514e5896427f1cf473278da6f3d1a4d928a7e8b0
da79a5bfd33cdf766fc944429d8d60371ab33b2b,short-path evaporator systems,da79a5bfd33cdf766fc944429d8d60371ab33b2b
e30961ab601ed1491ea9aea944e363972cbccc0c,solvent distillation equipment,e30961ab601ed1491ea9aea944e363972cbccc0c
e1c59c43b104e3ae516c92627d2dca30e46f3dbd,solvent recycling,e1c59c43b104e3ae516c92627d2dca30e46f3dbd
9db75ebf3e66c524c02acbf2f16ee7561709be9d,bronze light fixtures,9db75ebf3e66c524c02acbf2f16ee7561709be9d
9190c207fe40400cbb94aec92ea548082e987ef9,accessories and lamps,8549c4ffd7a131587247b996bf4390439e83ebec
64d2b2d972e027f5a5abc0da7bdbfa6290771e53,gabion retaining net,64d2b2d972e027f5a5abc0da7bdbfa6290771e53
9b813ab19b8675347030a6837767351533f3be96,water tank,9b813ab19b8675347030a6837767351533f3be96
b868782012dc41160fa970b12a1b39de480777c6,tanks for warehousing and storage,0e50e57a6edf62560de86b07f22a0816a0e44887
7330a86ccd7f7f3450119e066206f6110cda9e41,starch and derivatives,bf89a66d4e85ba7e9dd14cb6f63854e070481c6d
3b9be516ef6889c0a7db7dbdd469adc174276342,natural emulsifiers for the food and preservation industry,51551b67f5fd7b65b132d9d5ad210d338eb66fa3
d9d2dd74c1ccb73435a9d0473bd339bd05a189d0,"conveyors, overhead and floor",caeb93f990d5c042faed8e117303ae8439469ae8
b320092521473be3f369c7db5d81a20e076c1add,herbal,b320092521473be3f369c7db5d81a20e076c1add
42da8e734b9103f12bd444aae47ea5b3125d6c09,potassium carbonate,42da8e734b9103f12bd444aae47ea5b3125d6c09
867dc7dfcab4ed343baf57befb188c8495b3983b,"tractors, caterpillar",867dc7dfcab4ed343baf57befb188c8495b3983b
7c072a62594d9c64d0389784b0616d99854ddff1,belt sanders for metals,7c072a62594d9c64d0389784b0616d99854ddff1
beab0749da4f2cdf01162e1c4b2b6007cc50523b,grinding and polishing machines for metals,309be891c054d39585aa32b9bf49a5c76c5e3de3
84f8c7e8ed7132844c2704a5b15f357cfb26dc58,fittings grinding machines,84f8c7e8ed7132844c2704a5b15f357cfb26dc58
e0ad79c38cada37c536919cb47b55934a13dedec,dual grinding machines,e0ad79c38cada37c536919cb47b55934a13dedec
6ba65a09faf814324291849482cb3ba4fbeeda71,flat grinding machines,6ba65a09faf814324291849482cb3ba4fbeeda71
37f6a96a381345f0bd3589843bd9bb44861854d2,surface belt grinding machines,37f6a96a381345f0bd3589843bd9bb44861854d2
2f2bc3abfb60d99d35a69afd337b99c5800d4749,metal balconies for the building trade,2f2bc3abfb60d99d35a69afd337b99c5800d4749
c7257d92e79a8593372d8b2da64e585a47aa6cbc,assembly robots,c7257d92e79a8593372d8b2da64e585a47aa6cbc
2e8b14f1c7a3de76c916e687d738aad327098e30,wholesale of plywood,2e8b14f1c7a3de76c916e687d738aad327098e30
a91b6a63a74e5cf9e1a76d16164393dc0d2275d2,phenolic plywood,a91b6a63a74e5cf9e1a76d16164393dc0d2275d2
d0e105c317b0ebfb318324263ed0dce8821d5dfc,live coral,d0e105c317b0ebfb318324263ed0dce8821d5dfc
b383bfae4cbf4def1ea6ef9ae3d55d6e9de89650,aquarium fish,b383bfae4cbf4def1ea6ef9ae3d55d6e9de89650
744919b7cb8e9f984d5fce79de30262592acf312,high mountain honey,744919b7cb8e9f984d5fce79de30262592acf312
b83f065e83fc8abf4e70126b59179a6a540dc1f0,industrial waterproofing,b83f065e83fc8abf4e70126b59179a6a540dc1f0
94bb13d0094641b8e28a45c18a8a88a94d92ce3b,sealing rings,94bb13d0094641b8e28a45c18a8a88a94d92ce3b
5da7f13b829de5fa7b1b9013f976ff7aefc7e376,facelifts for facades,5da7f13b829de5fa7b1b9013f976ff7aefc7e376
39ec5e1a6f63e6cf2e915b2719296869aad6aca1,quartz,39ec5e1a6f63e6cf2e915b2719296869aad6aca1
e7bfd5865d41620b35b1e0a60ed05c9515497fd7,laser optical instruments,e7bfd5865d41620b35b1e0a60ed05c9515497fd7
4c3d9aeac908300da6711440cb1e988f23cf6580,motors,32405e889a51a69c470ad00213c68b016a41dde7
d6008e499f4623a84b76695eb7fb88bd321f1c03,heat-recovery air heaters,d6008e499f4623a84b76695eb7fb88bd321f1c03
ec9a0667c90d071d9a290c3c13e3a332a814d00b,jujubes,ec9a0667c90d071d9a290c3c13e3a332a814d00b
d434c886ca766f09fccda68b2ab925674c59f52d,accessories for sailing boats,d434c886ca766f09fccda68b2ab925674c59f52d
7d74020a07388eaea69ae79d7d60481ff08e5a20,holstein heifers,7d74020a07388eaea69ae79d7d60481ff08e5a20
7301b96599bbb42dc9289e39200d11df550195cd,dairy cows,1bfd9f4fd7b12ba7935390f13d3f6e7c51bc2c8a
f6f4ab7964bbf41d6b2d0d7dbbaa56afdd2f6790,deer,f6f4ab7964bbf41d6b2d0d7dbbaa56afdd2f6790
bf9b27e7f1f3c1a9df9444d896542df59a6ec8be,hares,bf9b27e7f1f3c1a9df9444d896542df59a6ec8be
210987ca1fd7ba4b0b68bfd3afc444496faaec8b,tahini,210987ca1fd7ba4b0b68bfd3afc444496faaec8b
491ef6394ca44fe8f73adc1fc34255aa9181f72c,sesame paste,491ef6394ca44fe8f73adc1fc34255aa9181f72c
f6154b4f6a3226b606b6a448e7581072124051af,foreign and national wood,93ef3ec27937593a7a278e3525eb531435af1162
a44b3910ec3a12c940e223cceb19d6d38bc8e108,nuts and nut pastes supplier,3b3d1030906f46c31696de24ca075229cf425a02
bb80d78bcb74c8ca4e42dba2669f3d67acf45db4,almond supplier,bb80d78bcb74c8ca4e42dba2669f3d67acf45db4
ae8a6710e4826a8ceaa8595e6dcad1ba8bd8aa30,peanut supplier,ae8a6710e4826a8ceaa8595e6dcad1ba8bd8aa30
7942d150afbb727814ae6fef5d7b6f29cb69b9da,nut pastes,7942d150afbb727814ae6fef5d7b6f29cb69b9da
c1334800e2de1524441b8ead806c516bffe788f9,fine food,c1334800e2de1524441b8ead806c516bffe788f9
00b41a0fd50a4908e5343017e1b06e6979f21a75,pre-pared vegetables,00b41a0fd50a4908e5343017e1b06e6979f21a75
c6593e9c55f2da3cd5158e932d1009ad61838ee6,"assaf sheep, lamb",c6593e9c55f2da3cd5158e932d1009ad61838ee6
56669cc1e2ca5b85d659967942a5719d66db46d5,simental fleckvieh cattle,56669cc1e2ca5b85d659967942a5719d66db46d5
c1346cb1f4873f18c3e3be1d486d1df605eef3e7,holstein cattle,c1346cb1f4873f18c3e3be1d486d1df605eef3e7
c5ac4fe12e517bb3daf77dd4e38e4d1e65010652,collar,c5ac4fe12e517bb3daf77dd4e38e4d1e65010652
65bbe007f6786d3eda11116a17e996a1d55ba1b8,destination management,65bbe007f6786d3eda11116a17e996a1d55ba1b8
9c4d1a3b9d41af6c795be881d77f59d71d35aece,dmc germany,9c4d1a3b9d41af6c795be881d77f59d71d35aece
0df6da5f0d91e6ab9d7d8877750916a5cff5c670,conference management,0df6da5f0d91e6ab9d7d8877750916a5cff5c670
0ccc80f84b8a29c1505f9cde982461703295f938,glass articles for liquids,0ccc80f84b8a29c1505f9cde982461703295f938
3898a06cb1fc86a00e880bea2229df9cec13b977,porcelain tableware,3898a06cb1fc86a00e880bea2229df9cec13b977
f6aa22a34dd6ae15fca2e001f24b558a05e9da51,artistic glass,f6aa22a34dd6ae15fca2e001f24b558a05e9da51
5e0fcc76841e60544144a5d0e496beda8c6096f2,geology - studies and research,bb07491520df6bbc3bca2c6198316f99d5a16343
f0ad6d2173b7ee499b5d134105bbf77f374ae671,transformation of steel pipes,f0ad6d2173b7ee499b5d134105bbf77f374ae671
f087be3cadbbd4cbfcfa4cc70f5f3a372d51c7fe,"forming of steel and metals, hot",b28044d28027d347627d794598715cde997d0a79
387a61de73dfff44304a97c56f7ca89d7ad20b82,special steels for mechanical engineering,387a61de73dfff44304a97c56f7ca89d7ad20b82
a270820423ea54773af79994ce439b140e2f81d5,plant installation,a270820423ea54773af79994ce439b140e2f81d5
3dcbd8d238c6257f195386f79056f55bcd625632,removal of industrial facilities,3dcbd8d238c6257f195386f79056f55bcd625632
afd334e18274d494cd6de7bf92b87e901495f984,engineering for industrial facilities,afd334e18274d494cd6de7bf92b87e901495f984
88f24ae5bc55be508e6de2c360b55348bdc0898b,industrial installations,88f24ae5bc55be508e6de2c360b55348bdc0898b
bf44ba14321be7a8abc11354012538a9dd3dbc0d,relocation of machines,29c9057ed7f11359b19f3e17dbf676ad25007fde
b2009e5e4d7f5863567e4b4f960779257ff89f70,mobile workshops,b2009e5e4d7f5863567e4b4f960779257ff89f70
b6532414a6ba0b7914fa9fa360954a90875c242b,inflatable dinghies,fec624a9fa95213510f12c94e4bd21c0f384de3c
7f494430c221fa708980b76a150c8ce1543b7e0b,infusion caps,7f494430c221fa708980b76a150c8ce1543b7e0b
e8e87ffc96b16849dc63c0e9883d3fcebf23e87b,dispensing closures,e8e87ffc96b16849dc63c0e9883d3fcebf23e87b
cae6910c7f3095f5485e3a5a92a48606dbaaaae1,functional dosing caps,cae6910c7f3095f5485e3a5a92a48606dbaaaae1
31141e100c137577414dc3f6641e6c2e46ed2aec,pet bottle closures,31141e100c137577414dc3f6641e6c2e46ed2aec
727ef221e637fd7c2a737fb8f35584af7d018ce0,pig meat frozen,727ef221e637fd7c2a737fb8f35584af7d018ce0
7886b6126a86455cafc43dd4c459e46e6b33b3d9,pig meat chilled,7886b6126a86455cafc43dd4c459e46e6b33b3d9
29464880fd450332724c42996ca36f31dc14405e,beef meat frozen,29464880fd450332724c42996ca36f31dc14405e
f9665af74406243ce2fab3a476943b52fd6560f7,beef meat chilled,f9665af74406243ce2fab3a476943b52fd6560f7
9afcb926ce7aa83bc06871c1e592808fc420836a,grand prix hospitality,9afcb926ce7aa83bc06871c1e592808fc420836a
2a6d274a6c1343a804d6b76bcf88aa07653db127,grand prix packages,2a6d274a6c1343a804d6b76bcf88aa07653db127
7b4b74e491f0084fd6e1887631b7b73776c47723,train reservations,7b4b74e491f0084fd6e1887631b7b73776c47723
b37d06579932b2a32cf1ee4c72ed8f39fc366208,train tickets,b37d06579932b2a32cf1ee4c72ed8f39fc366208
d34e5fb00dc67cebab2184bd86e64839ecdafe47,sparkling wines,d34e5fb00dc67cebab2184bd86e64839ecdafe47
8ccd41264e6df507ff68278378c2110d7545f419,hydrogen generators,8ccd41264e6df507ff68278378c2110d7545f419
76fbe75ee9b9a9513f43b2351cfca7d763a23cdd,professional abrasives,76fbe75ee9b9a9513f43b2351cfca7d763a23cdd
01039c035f4cf1afcb0faa56932328bfd28d1f17,business start-up management,01039c035f4cf1afcb0faa56932328bfd28d1f17
4d7a684fbb881aebe2e625045bd4aebc37537b4c,dermatological pharmaceutical products,4d7a684fbb881aebe2e625045bd4aebc37537b4c
594914025328804ad0ad27cd92834dd1e73895d0,display cases for stores,799ed54cb30b509500a2019b840a6d9307ebc180
663e40e2de7bcc0ce9976e1a2f708812fd6afd6e,clothing displays,663e40e2de7bcc0ce9976e1a2f708812fd6afd6e
b5575ec90b9f9954e18e88a1a2e4bf817c83a343,brass-plated flower-stand,b5575ec90b9f9954e18e88a1a2e4bf817c83a343
5bb243f2e4a31c8d089361319a634850b7d92e72,planter,5bb243f2e4a31c8d089361319a634850b7d92e72
fb3a849f8c37c2cb055765d20cc7d57deaa41639,steel tank clamps,fb3a849f8c37c2cb055765d20cc7d57deaa41639
71033c4b90e370e4abaf4cf30acf7ea637347c87,steel welding accessories,71033c4b90e370e4abaf4cf30acf7ea637347c87
2a4950d5cba78f814bcc1cefc1451668b3202f0f,stainless steel accessories for the nautical sector,2a4950d5cba78f814bcc1cefc1451668b3202f0f
d93e88394cdcb643bc16caa6f934aa1b529bf19a,inductor,d93e88394cdcb643bc16caa6f934aa1b529bf19a
c1a345126996b2523e2a134ed7d4d53f7bc20b5b,supplies for systems and machinery for induction hardening metals,e66c5a7d80564d08c558ab895d32f0632af74c98
c202a0b990041d670fa78c3d4507764c48ebc596,polycarbonate and methacrylate machine guards,a12ed88a521ed2ed51547871f41f228b8b034b9d
09b2196d5aa4bc3170c019fb5b5f94349a1992db,extraction systems for work places,09b2196d5aa4bc3170c019fb5b5f94349a1992db
5baf1cfffa861a9e574ed50291f57a37449cc4f8,extraction systems for eroding machines,5baf1cfffa861a9e574ed50291f57a37449cc4f8
903a728a4a6aaad409c1a6bbd3eb3ee677cafffe,emulsion mist filter,903a728a4a6aaad409c1a6bbd3eb3ee677cafffe
211ba6a3d5000fa785d20a1494e39d1085ac51f1,air filtration systems,c57bd439982436de5d3e1be972a9bb30de36cc8a
4b6ec2ee04de2d3cb14bdfd7e3750eee2df0a5cf,scrub-clearing machines,4b6ec2ee04de2d3cb14bdfd7e3750eee2df0a5cf
42a93035b16c53f4c2c8df4275f73935889960e2,fast harrow,42a93035b16c53f4c2c8df4275f73935889960e2
473fdeb392188d6b874ddff83e0ce326a27b1a2e,disc harrow,473fdeb392188d6b874ddff83e0ce326a27b1a2e
33ca353f50b2ea3df01c9278c2117d9d74f2c2b6,grass seeder,33ca353f50b2ea3df01c9278c2117d9d74f2c2b6
