company_name;group;sector;subsector;main_activity;address;company_city;postcode;country;products_and_services;information;min_headcount;max_headcount;type_of_building_for_registered_address;verified_by_europages;year_established;websites;download_datetime;id
tensiter centro s.r.l.;construction_public_works;buildings_prefabricated;;manufacturer/ producer;industriale | 67100 l'aquila (aq) - italy;l'aquila (aq) - italy;67100.0;italy;buildings, prefabricated;the company tensiter centro s.r.l., is a manufacturer/ producer, which operates in the buildings, prefabricated industry. it is based in l'aquila (aq), italy.;51.0;100.0;;False;;http://www.tensiter.it;;tensiter-centro-srl_ita068050-00101
oil global service s.r.l.;construction_public_works;buildings_prefabricated;;service provider;1 via divisione acqui | 46030 san giorgio bigarello - italy;san giorgio bigarello - italy;46030.0;italy;garages and service stations - equipment and installations | buildings, prefabricated | buildings, modular;the company oil global service s.r.l., is a service provider, founded in 1998, which operates in the garages and service stations - equipment and installations industry. it also operates in the buildings, prefabricated, and buildings, modular industries. it is based in san giorgio bigarello, italy.;11.0;50.0;registered office;False;1998.0;;;oil-global-service-srl_seac002208229-001
container box s.a.s. di demani paolo;construction_public_works;buildings_prefabricated;;subcontractor;103 via triboniano | 20156 milano - italy;milano - italy;20156.0;italy;international transport agents | containers | buildings, prefabricated;the company container box s.a.s. di demani paolo, is a subcontractor, founded in 2005, which operates in the international transport agents industry. it also operates in the containers, and buildings, prefabricated industries. it is based in milano, italy.;;;registered office;False;2005.0;http://www.waldem.it;;container-box-sas-di-demani-paolo_seac000915975-001
marconi claudio e c s.a.s. di marconi claudio;construction_public_works;buildings_prefabricated;;;7 via carucci b. | 14019 villanova d'asti - italy;villanova d'asti - italy;14019.0;italy;buildings, prefabricated | grids, gratings and wire mesh | filtering equipment and supplies;the company marconi claudio e c s.a.s. di marconi claudio, founded in 1993, which operates in the buildings, prefabricated industry. it also operates in the grids, gratings and wire mesh, and filtering equipment and supplies industries. it is based in villanova d'asti, italy.;;;;False;1993.0;;;marconi-claudio-e-c-sas-di-marconi-claudio_seac000839531-001
mario gattelli laterizi e prefabbricati s.p.a.;construction_public_works;buildings_prefabricated;;;32 via faentina nord | 48026 russi - italy;russi - italy;48026.0;italy;concrete products and conglomerates | panels, wood | buildings, prefabricated;the company mario gattelli laterizi e prefabbricati s.p.a., founded in 1975, which operates in the concrete products and conglomerates industry. it also operates in the panels, wood, and buildings, prefabricated industries. it is based in russi, italy.;51.0;100.0;registered office;False;1975.0;http://www.gattelli.com;;mario-gattelli-laterizi-e-prefabbricati-spa_seac000010713-001
prefab s.r.l.;construction_public_works;buildings_prefabricated;;manufacturer/ producer;strada marscianese | 06055 marsciano - italy;marsciano - italy;6055.0;italy;buildings, prefabricated | scaffolding and ladders | sun protection, interior and exterior;the company prefab s.r.l., is a manufacturer/ producer, founded in 1978, which operates in the buildings, prefabricated industry. it also operates in the scaffolding and ladders, and sun protection, interior and exterior industries. it is based in marsciano, italy.;;;registered office;False;1978.0;;;prefab-srl_seac000124354-001
beton rapid s.r.l.;construction_public_works;buildings_prefabricated;;;via galilei | 36066 sandrigo - italy;sandrigo - italy;36066.0;italy;buildings, prefabricated | sheds, construction site | garden sheds;the company beton rapid s.r.l., which operates in the buildings, prefabricated industry. it also operates in the sheds, construction site, and garden sheds industries. it is based in sandrigo, italy.;;;;False;;;;beton-rapid-srl_seac000714337-001
tecnologie e innovazioni ing. tarantino s.r.l.;construction_public_works;buildings_prefabricated;;manufacturer/ producer;zona industriale | 73020 melpignano - italy;melpignano - italy;73020.0;italy;buildings, prefabricated | sheds, construction site | garden sheds;the company tecnologie e innovazioni ing. tarantino s.r.l., is a manufacturer/ producer, which operates in the buildings, prefabricated industry. it also operates in the sheds, construction site, and garden sheds industries. it is based in melpignano, italy.;1.0;10.0;registered office;False;;http://www.inggtarantino.it;;tecnologie-e-innovazioni-ing-tarantino-srl_seac002592268-001
gargano carburanti s.n.c. di calderisi matteo & c.;construction_public_works;buildings_prefabricated;;;91/bis via cristoforo colombo | 71019 vieste - italy;vieste - italy;71019.0;italy;garages and service stations - equipment and installations | buildings, prefabricated | buildings, modular;the company gargano carburanti s.n.c. di calderisi matteo & c., founded in 1986, which operates in the garages and service stations - equipment and installations industry. it also operates in the buildings, prefabricated, and buildings, modular industries. it is based in vieste, italy.;11.0;50.0;registered office;False;1986.0;;;gargano-carburanti-snc-di-calderisi-matteo-c_seac002011026-001
baldin edi prefabbricati;construction_public_works;buildings_prefabricated;;manufacturer/ producer;46 via crispi | 31050 vedelago - italy;vedelago - italy;31050.0;italy;buildings, prefabricated | garages, prefabricated | prefabricated one-piece modules;the company baldin edi prefabbricati, is a manufacturer/ producer, which operates in the buildings, prefabricated industry. it also operates in the garages, prefabricated, and prefabricated one-piece modules industries. it is based in vedelago, italy.;;;registered office;False;;;;baldin-edi-prefabbricati_seac002821349-001
